latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
40.808434,-74.0199,40,-18000,America/New_York,EST
,,,,,
time,temperature_2m_max ,temperature_2m_min,temperature_2m_mean,,
1/01/2016,6.2,0.1,2.8,,
2/01/2016,4.1,-1.7,0.9,,
3/01/2016,6.3,-1.2,1.6,,
4/01/2016,-0.8,-8.6,-3,,
5/01/2016,-1.5,-10.3,-6,,
6/01/2016,3.4,-6.4,-2.7,,
7/01/2016,5.4,-5,0,,
8/01/2016,5.5,-1.7,1.9,,
9/01/2016,7.7,1.9,5,,
10/01/2016,13.7,3.4,9.7,,
11/01/2016,2.3,-4,-0.4,,
12/01/2016,5,-5.6,-1,,
13/01/2016,-1.7,-4.9,-3.6,,
14/01/2016,2.5,-5.7,-2,,
15/01/2016,8.1,-0.3,3.5,,
16/01/2016,9.8,2.4,5.1,,
17/01/2016,3.1,-3.3,0.2,,
18/01/2016,-2.3,-7.2,-4.3,,
19/01/2016,-2.6,-8.6,-5.8,,
20/01/2016,2.6,-4.3,-1.7,,
21/01/2016,1.9,-4,-1.9,,
22/01/2016,-1.3,-6.3,-3.6,,
23/01/2016,-2.8,-4.3,-3.6,,
24/01/2016,-2.4,-9,-6,,
25/01/2016,-0.9,-8.7,-5.2,,
26/01/2016,4.9,-5.4,-0.1,,
27/01/2016,3.8,-4.8,0.8,,
28/01/2016,2.3,-8.1,-3.6,,
29/01/2016,3.5,-4.5,-1.1,,
30/01/2016,1.4,-7.5,-2.5,,
31/01/2016,6.3,-3.8,1,,
1/02/2016,9,0.4,4.8,,
2/02/2016,8.6,-3.1,1.3,,
3/02/2016,12.3,-1.9,7.4,,
4/02/2016,12,5.5,9.7,,
5/02/2016,4.3,-4.8,0.6,,
6/02/2016,2.6,-6,-1.1,,
7/02/2016,6.4,-5.1,0.1,,
8/02/2016,0.9,-3.2,-0.4,,
9/02/2016,0.9,-3.8,-2,,
10/02/2016,3.1,-2.9,-0.1,,
11/02/2016,-3,-8.3,-5.1,,
12/02/2016,-4.1,-13.1,-7.9,,
13/02/2016,-7.6,-16.1,-10.8,,
14/02/2016,-9.7,-19.2,-14,,
15/02/2016,3.8,-10.8,-4.5,,
16/02/2016,11.2,-0.2,7.4,,
17/02/2016,5.8,-1.7,1.5,,
18/02/2016,1.4,-4.5,-1.6,,
19/02/2016,1.9,-5.9,-1.7,,
20/02/2016,14.7,1.6,7.6,,
21/02/2016,11.3,1.3,6.3,,
22/02/2016,9.6,-1.1,3.4,,
23/02/2016,4.6,-0.7,1.6,,
24/02/2016,13.9,2,7.8,,
25/02/2016,14.1,3,8.2,,
26/02/2016,2.9,-2.8,0.5,,
27/02/2016,4.2,-5,-0.3,,
28/02/2016,13.9,0,6.1,,
29/02/2016,13.5,5.7,8.9,,
1/03/2016,8.8,1.2,5.2,,
2/03/2016,11,-1.8,5.1,,
3/03/2016,1.9,-3.6,-0.8,,
4/03/2016,2.6,-1.8,0.1,,
5/03/2016,3.5,-3.4,-0.1,,
6/03/2016,5.6,-3.6,1.2,,
7/03/2016,13.5,-2,5.4,,
8/03/2016,16.1,2.4,8.2,,
9/03/2016,22.8,3.7,13,,
10/03/2016,23.7,11.1,16.9,,
11/03/2016,16.5,6.2,12.6,,
12/03/2016,14.9,2.1,8.2,,
13/03/2016,14.7,6.2,10.3,,
14/03/2016,8.1,5,6.1,,
15/03/2016,11.9,5.9,8.1,,
16/03/2016,16.5,5.5,10,,
17/03/2016,15.4,3.9,9.7,,
18/03/2016,12.9,4.6,8.6,,
19/03/2016,7.4,-0.5,4.1,,
20/03/2016,4.4,-0.6,1.8,,
21/03/2016,8.9,0.1,3.8,,
22/03/2016,12.2,-0.9,5.5,,
23/03/2016,19.3,6.8,12.1,,
24/03/2016,13.1,4.8,8.3,,
25/03/2016,21.3,7.8,14.6,,
26/03/2016,10.9,2.2,6.2,,
27/03/2016,10.1,4,6.6,,
28/03/2016,13.9,5.5,8.6,,
29/03/2016,10.5,2.9,6.9,,
30/03/2016,11.9,-1.2,5.8,,
31/03/2016,20.8,6.2,13.8,,
1/04/2016,23,13.8,17.4,,
2/04/2016,12.7,7.9,10.7,,
3/04/2016,7.8,0.2,3.3,,
4/04/2016,10.7,-0.5,4.4,,
5/04/2016,4.5,-3.7,0.3,,
6/04/2016,7.9,-3.4,3.2,,
7/04/2016,12.9,7.4,10.3,,
8/04/2016,9,2.6,6.7,,
9/04/2016,5.5,0.3,3,,
10/04/2016,9,-1.3,4,,
11/04/2016,15.9,4.1,9.4,,
12/04/2016,12.8,4.8,10.1,,
13/04/2016,11.7,0.8,6.6,,
14/04/2016,13.9,2,7.7,,
15/04/2016,15.2,1.6,8.9,,
16/04/2016,16.8,2.4,9.4,,
17/04/2016,20.5,2.5,11.2,,
18/04/2016,23.9,5.9,15,,
19/04/2016,19.6,9.5,14.2,,
20/04/2016,17.7,6.5,11.5,,
21/04/2016,21.3,5,13.7,,
22/04/2016,25,11.6,18,,
23/04/2016,19.7,10.7,15.8,,
24/04/2016,18,6.9,12.1,,
25/04/2016,19.2,7.2,13.1,,
26/04/2016,22.6,8.5,13.2,,
27/04/2016,14.6,7.6,10.7,,
28/04/2016,13.3,6,9.2,,
29/04/2016,12,7.3,9.2,,
30/04/2016,15.6,6.9,10.4,,
1/05/2016,9.4,8.3,8.7,,
2/05/2016,14.4,7.5,10.9,,
3/05/2016,11.8,9.8,10.9,,
4/05/2016,10.6,8.1,9.4,,
5/05/2016,12.4,7.6,9.7,,
6/05/2016,11.2,8.5,9.7,,
7/05/2016,13.8,8.9,10.9,,
8/05/2016,17,7.7,11.7,,
9/05/2016,20.9,6.5,13.4,,
10/05/2016,16.7,5.7,11.6,,
11/05/2016,21.7,6.8,14.8,,
12/05/2016,23.4,8.6,15.9,,
13/05/2016,17.3,10.8,14.7,,
14/05/2016,21,10.7,16.1,,
15/05/2016,13.3,7.5,11,,
16/05/2016,17.9,4.9,10.7,,
17/05/2016,17.8,9.2,12.5,,
18/05/2016,18.4,8.6,13.2,,
19/05/2016,20.3,11,14.8,,
20/05/2016,23.1,9.1,16.4,,
21/05/2016,16,11.7,14.1,,
22/05/2016,19.7,11,14.6,,
23/05/2016,23,9.6,16.6,,
24/05/2016,22.4,14,16.8,,
25/05/2016,29.9,11.5,21.4,,
26/05/2016,30.5,15.6,23.4,,
27/05/2016,29.8,17.8,23.6,,
28/05/2016,31.3,19.9,25.4,,
29/05/2016,30.2,20.3,24.2,,
30/05/2016,27.1,19.5,22.5,,
31/05/2016,28.7,19.9,23.7,,
1/06/2016,27.1,16.7,21.8,,
2/06/2016,23.7,15.3,19,,
3/06/2016,20,16.9,18.1,,
4/06/2016,26.6,18,21.7,,
5/06/2016,21.6,18.1,19.9,,
6/06/2016,27.6,17.9,22.8,,
7/06/2016,28.1,18.3,23,,
8/06/2016,20.1,12.9,16,,
9/06/2016,21.6,11.9,16.4,,
10/06/2016,23.8,12.4,17.7,,
11/06/2016,30,12.6,21.8,,
12/06/2016,26.3,15.4,22.5,,
13/06/2016,23.8,13.7,18.2,,
14/06/2016,26.2,13.5,19.8,,
15/06/2016,29.2,13.6,22.4,,
16/06/2016,24.6,18.6,21.5,,
17/06/2016,24.9,15.4,20.6,,
18/06/2016,29.3,13.3,21.8,,
19/06/2016,30.6,16.9,22.7,,
20/06/2016,29.7,16.4,23.4,,
21/06/2016,31.1,20.6,25.7,,
22/06/2016,29.8,18.3,24,,
23/06/2016,27.6,18.1,23.2,,
24/06/2016,27.3,18,22.5,,
25/06/2016,28.4,17.1,22.3,,
26/06/2016,30.1,17.2,23.1,,
27/06/2016,28.6,17,22.8,,
28/06/2016,23.7,20.3,21.5,,
29/06/2016,27.9,19.9,23.4,,
30/06/2016,28.7,18.2,23.5,,
1/07/2016,26.4,19.1,22.8,,
2/07/2016,25.3,18,21.5,,
3/07/2016,27.5,15.8,22.1,,
4/07/2016,28.3,17.1,22.7,,
5/07/2016,29.8,20,24.5,,
6/07/2016,32.5,20.7,27.3,,
7/07/2016,32.4,22.9,27.7,,
8/07/2016,30.3,20,24.6,,
9/07/2016,22.8,19.2,20.5,,
10/07/2016,26.7,19.3,22.7,,
11/07/2016,25.3,17.7,21.6,,
12/07/2016,27,17.4,22.4,,
13/07/2016,28.5,19.6,23.9,,
14/07/2016,30.8,22.3,25.7,,
15/07/2016,31.6,23,27.4,,
16/07/2016,31.1,21.9,25.7,,
17/07/2016,31.5,22.1,26.6,,
18/07/2016,33.8,22.8,27.1,,
19/07/2016,28,19.5,24.3,,
20/07/2016,28.2,17.7,23.2,,
21/07/2016,31.2,19.4,25.5,,
22/07/2016,34.8,21.8,28.2,,
23/07/2016,34.3,24.1,29.1,,
24/07/2016,33.5,20.2,27.1,,
25/07/2016,34,23.3,26.9,,
26/07/2016,32.6,22.2,27.3,,
27/07/2016,31.7,20.7,26.5,,
28/07/2016,32.5,23.1,27.5,,
29/07/2016,29.1,21.6,24.9,,
30/07/2016,28,22,24.1,,
31/07/2016,24.6,22.1,23,,
1/08/2016,24.9,20.9,22.5,,
2/08/2016,23.9,19.8,21.7,,
3/08/2016,25,16.9,21.2,,
4/08/2016,26.4,17.6,22.1,,
5/08/2016,27.1,18,22.9,,
6/08/2016,30.1,21.4,25,,
7/08/2016,29.9,19.9,24.7,,
8/08/2016,29.7,18.5,24.2,,
9/08/2016,29.5,19.9,24.6,,
10/08/2016,29.2,22.7,25.3,,
11/08/2016,31.6,24.2,26.8,,
12/08/2016,33.9,24.5,28.3,,
13/08/2016,33.5,25.7,28.9,,
14/08/2016,33.4,25.6,29,,
15/08/2016,31.8,24.7,27.9,,
16/08/2016,28.8,24.7,26.4,,
17/08/2016,29.4,24.4,26.6,,
18/08/2016,28.9,22.8,25.4,,
19/08/2016,28.5,22.9,25.5,,
20/08/2016,28.1,22.8,25.1,,
21/08/2016,28.7,21.8,24.6,,
22/08/2016,25.4,17.7,21.7,,
23/08/2016,26.7,14.9,21.3,,
24/08/2016,29.3,17.4,23.6,,
25/08/2016,29.4,18.9,24.2,,
26/08/2016,31.9,22.9,26.7,,
27/08/2016,29.9,20.3,24.9,,
28/08/2016,29.9,20.1,24.5,,
29/08/2016,31.7,21.8,26.2,,
30/08/2016,28.4,19.1,23.7,,
31/08/2016,29.8,21.6,25.3,,
1/09/2016,25.7,20.6,23.3,,
2/09/2016,25.9,18.7,21.8,,
3/09/2016,23.1,18,20.2,,
4/09/2016,25.7,16.6,20.6,,
5/09/2016,27.9,17.1,21.5,,
6/09/2016,26.5,20.6,23,,
7/09/2016,27.3,20.6,23.6,,
8/09/2016,30.4,19.3,25,,
9/09/2016,31.5,23.6,27.5,,
10/09/2016,31.9,23.1,26.4,,
11/09/2016,26.9,19.3,24.4,,
12/09/2016,24.4,14.7,19.7,,
13/09/2016,27.7,15.1,20.9,,
14/09/2016,31.6,18.9,24.6,,
15/09/2016,22.6,15.9,19.2,,
16/09/2016,22.1,14.7,18.2,,
17/09/2016,25,13.8,19.9,,
18/09/2016,28,19.5,23.2,,
19/09/2016,22.1,20.5,21.4,,
20/09/2016,26.7,20.2,22.7,,
21/09/2016,27.4,18.5,22.3,,
22/09/2016,27.3,15.9,21.3,,
23/09/2016,29.6,15.3,22.3,,
24/09/2016,20.9,13.6,17.1,,
25/09/2016,20.1,10.8,15.4,,
26/09/2016,21.2,11.2,16.8,,
27/09/2016,22.6,16,18.7,,
28/09/2016,21.4,12.7,16.6,,
29/09/2016,18.2,14,15.7,,
30/09/2016,14.9,13.2,14,,
1/10/2016,16.9,13.5,15,,
2/10/2016,16.9,14.1,15.5,,
3/10/2016,22,14.7,17.8,,
4/10/2016,19.2,14.7,16.6,,
5/10/2016,18.8,11.4,15,,
6/10/2016,21.6,11,15.6,,
7/10/2016,22.1,10.9,15.6,,
8/10/2016,19.8,12.9,16.6,,
9/10/2016,16.7,11.5,13.3,,
10/10/2016,16.5,8.3,11.6,,
11/10/2016,16,6.2,11.1,,
12/10/2016,17.7,10.1,14.1,,
13/10/2016,19.5,10.3,14.4,,
14/10/2016,16.3,7.7,11.6,,
15/10/2016,17.1,6.2,11.5,,
16/10/2016,21.2,8.5,14.7,,
17/10/2016,25.7,15.1,19.4,,
18/10/2016,26.8,15.7,20.6,,
19/10/2016,27.9,16.4,21.8,,
20/10/2016,20.6,14.3,17.7,,
21/10/2016,20.4,17.5,19.1,,
22/10/2016,16.1,8,9.7,,
23/10/2016,15.5,7.2,11.1,,
24/10/2016,15.6,8.3,11.5,,
25/10/2016,11.1,5.4,8.2,,
26/10/2016,9.9,3.1,6.1,,
27/10/2016,13.2,5.2,8.1,,
28/10/2016,13,4.8,7.9,,
29/10/2016,16.9,2.7,10,,
30/10/2016,22.6,10.8,16.4,,
31/10/2016,11.9,5,8.7,,
1/11/2016,13.8,3.6,9,,
2/11/2016,20.4,8.9,13.8,,
3/11/2016,20.6,11.5,15.2,,
4/11/2016,14.3,6.7,10.8,,
5/11/2016,16.5,4.2,9.5,,
6/11/2016,12.8,5.5,9.5,,
7/11/2016,11.3,3.5,7,,
8/11/2016,17.7,2.4,9.5,,
9/11/2016,13.8,7.7,10.4,,
10/11/2016,12.8,4.2,8.3,,
11/11/2016,15,4.1,9.3,,
12/11/2016,9.4,1.3,4.8,,
13/11/2016,15.1,2,7.4,,
14/11/2016,15.8,2,8.6,,
15/11/2016,8.6,7.3,8,,
16/11/2016,15.7,6.4,10.1,,
17/11/2016,15.4,6.3,9.6,,
18/11/2016,17,3.7,9.2,,
19/11/2016,15.3,4.7,9.6,,
20/11/2016,5.9,1.8,3.5,,
21/11/2016,3.8,1.1,2.1,,
22/11/2016,4.5,0.5,2,,
23/11/2016,6.9,-0.6,2.5,,
24/11/2016,10,2.1,6,,
25/11/2016,11.2,5.4,8,,
26/11/2016,9.8,3,6.3,,
27/11/2016,8.7,1.1,4.4,,
28/11/2016,9.9,-0.9,4.1,,
29/11/2016,13.7,3.9,10.9,,
30/11/2016,13.1,9.2,10.4,,
1/12/2016,13.8,4.7,9.7,,
2/12/2016,9.6,2.8,5.6,,
3/12/2016,7.1,2.6,4.6,,
4/12/2016,6.7,1.5,3.3,,
5/12/2016,8.1,1.3,4.1,,
6/12/2016,6.6,-0.7,3.2,,
7/12/2016,6.7,2.7,4.8,,
8/12/2016,6.5,-0.4,2.5,,
9/12/2016,3.3,-2,0.4,,
10/12/2016,1.3,-3.7,-1.6,,
11/12/2016,1.4,-4.8,-1.8,,
12/12/2016,7.3,-0.3,3.2,,
13/12/2016,4.5,-1.8,1.2,,
14/12/2016,4.9,-1.6,1.1,,
15/12/2016,-0.5,-6.5,-4,,
16/12/2016,-2.8,-7.6,-5.3,,
17/12/2016,2.4,-4.1,-0.8,,
18/12/2016,12.5,-2.3,6,,
19/12/2016,-1.6,-5.4,-3.5,,
20/12/2016,-0.2,-7.6,-4,,
21/12/2016,4.9,-3.7,-0.3,,
22/12/2016,7.4,-2.7,1.8,,
23/12/2016,7,-1.4,2.2,,
24/12/2016,5.8,1,2.9,,
25/12/2016,8.9,-1.4,2.5,,
26/12/2016,8.1,-2.5,2.6,,
27/12/2016,13.9,1.2,9.4,,
28/12/2016,4.6,-1.3,1,,
29/12/2016,6,-3.1,1.2,,
30/12/2016,4.4,-1.2,0.7,,
31/12/2016,5.1,-2.8,1.4,,
1/01/2017,7.1,-1.5,4,,
2/01/2017,4.1,-0.3,2.2,,
3/01/2017,6.1,3.5,4.7,,
4/01/2017,9.5,0.7,5.7,,
5/01/2017,0.2,-4.1,-1.7,,
6/01/2017,0.7,-4.7,-1.8,,
7/01/2017,-4.8,-7.7,-5.5,,
8/01/2017,-5.3,-11.6,-9,,
9/01/2017,-6.8,-16.3,-10.6,,
10/01/2017,3.4,-13.3,-3.9,,
11/01/2017,10.2,3.2,6.1,,
12/01/2017,15.7,6.5,12,,
13/01/2017,13.7,-0.6,5.6,,
14/01/2017,-0.1,-4.2,-1.7,,
15/01/2017,4.2,-3.3,-0.4,,
16/01/2017,4.8,-5.4,-0.4,,
17/01/2017,5,1.3,3.1,,
18/01/2017,4.2,3,3.6,,
19/01/2017,9.6,1.7,4.6,,
20/01/2017,6.5,0.5,4,,
21/01/2017,11.7,4.5,6.6,,
22/01/2017,8.4,5.4,6.5,,
23/01/2017,5.4,1.7,3.4,,
24/01/2017,3.7,1.4,2.6,,
25/01/2017,10.2,0.4,4.6,,
26/01/2017,10.2,4.3,6.5,,
27/01/2017,6.1,1.1,3.8,,
28/01/2017,3.9,-1.5,1.3,,
29/01/2017,6.1,-0.9,1.7,,
30/01/2017,2.9,-3.8,-0.6,,
31/01/2017,0,-5.3,-2.4,,
1/02/2017,8.2,-3.4,3.2,,
2/02/2017,6,-2.3,1.2,,
3/02/2017,1.3,-5.6,-2.1,,
4/02/2017,1.1,-6.3,-2.9,,
5/02/2017,6.2,-2.9,1.3,,
6/02/2017,8,-1.4,2.9,,
7/02/2017,4.1,-0.3,2.4,,
8/02/2017,14.8,3.5,9.1,,
9/02/2017,2.8,-8.8,-3.3,,
10/02/2017,-1.9,-10.4,-6,,
11/02/2017,4.4,-3,0.6,,
12/02/2017,2.1,-1.6,0,,
13/02/2017,2.5,-2.9,0.4,,
14/02/2017,3.7,-4.9,-0.9,,
15/02/2017,8.7,-2.3,2.1,,
16/02/2017,1.8,-3.4,-0.9,,
17/02/2017,5.1,-3.9,-0.1,,
18/02/2017,15.2,-3.1,5.9,,
19/02/2017,18.1,7,11.4,,
20/02/2017,10.8,1.5,6.3,,
21/02/2017,6.8,-2.4,2.6,,
22/02/2017,12.6,2.4,6.7,,
23/02/2017,17.5,3.7,9.5,,
24/02/2017,19.3,10.1,13.7,,
25/02/2017,14.9,6.8,11.5,,
26/02/2017,6.5,0.1,3.4,,
27/02/2017,11.5,-1.1,4.7,,
28/02/2017,14.6,2.4,8.2,,
1/03/2017,21.4,9.5,14.8,,
2/03/2017,15.3,1.2,7.4,,
3/03/2017,3.7,-4.6,-0.2,,
4/03/2017,-0.8,-9,-4.7,,
5/03/2017,2.5,-9.9,-4.9,,
6/03/2017,4.6,-5.7,-0.2,,
7/03/2017,11.7,3,7.5,,
8/03/2017,14.3,7.3,11,,
9/03/2017,13.6,6.9,10.6,,
10/03/2017,6,-5.2,1.1,,
11/03/2017,-0.9,-8.2,-5.2,,
12/03/2017,0.3,-7.6,-4.3,,
13/03/2017,0.3,-7.5,-3.5,,
14/03/2017,-0.2,-6.4,-2.2,,
15/03/2017,-3.6,-8.2,-5.5,,
16/03/2017,1.8,-7.5,-3.4,,
17/03/2017,4.7,-6.7,-1.3,,
18/03/2017,2.2,-8.4,-0.8,,
19/03/2017,5.2,-2.1,1.3,,
20/03/2017,10.6,-4.2,2.8,,
21/03/2017,13.8,1.3,7.2,,
22/03/2017,3.8,-5.9,-0.6,,
23/03/2017,5.4,-7.2,-1.1,,
24/03/2017,12,-2.4,5.1,,
25/03/2017,15,4.5,8.6,,
26/03/2017,6.4,2.4,4.2,,
27/03/2017,11.9,3.6,6.7,,
28/03/2017,8.3,4.8,6.5,,
29/03/2017,14.3,3.2,8.6,,
30/03/2017,10.4,-0.2,5.1,,
31/03/2017,5,2.5,4,,
1/04/2017,8.2,2.6,5.1,,
2/04/2017,15.2,1.6,8.5,,
3/04/2017,15.2,2.3,9,,
4/04/2017,11.6,6.5,9.2,,
5/04/2017,16.9,5.4,9.8,,
6/04/2017,13.8,4.2,7.3,,
7/04/2017,9.6,3.5,7,,
8/04/2017,12.8,2.4,6.9,,
9/04/2017,17.6,1.9,9.7,,
10/04/2017,21,5.9,14.4,,
11/04/2017,23.4,11.7,17.1,,
12/04/2017,22,10.7,16.2,,
13/04/2017,16.9,6.5,11.5,,
14/04/2017,16.4,5,10.3,,
15/04/2017,14.3,5.3,11.3,,
16/04/2017,27.4,13.5,20.2,,
17/04/2017,21,12.8,17.7,,
18/04/2017,17.4,7.3,11.1,,
19/04/2017,9.6,6,8.2,,
20/04/2017,18,9.2,12.5,,
21/04/2017,12.7,9,10.4,,
22/04/2017,12.4,8.7,10.9,,
23/04/2017,17.3,5.6,10.7,,
24/04/2017,13.6,7,10.7,,
25/04/2017,11.5,9.4,10.5,,
26/04/2017,16.2,11.1,13.7,,
27/04/2017,19.1,12.3,15.1,,
28/04/2017,25.8,12.3,18.8,,
29/04/2017,27.3,14.9,21,,
30/04/2017,16.9,10.6,14,,
1/05/2017,22.7,10.1,15.8,,
2/05/2017,22.4,14.1,19.3,,
3/05/2017,15.8,9.3,13.6,,
4/05/2017,15.5,6.2,11,,
5/05/2017,16.1,10,12.8,,
6/05/2017,18.1,10.8,15.4,,
7/05/2017,13.4,8.2,10.6,,
8/05/2017,13.4,5.6,9.6,,
9/05/2017,15.3,6.4,10.6,,
10/05/2017,16.7,7.6,11.6,,
11/05/2017,15.7,7.5,11.4,,
12/05/2017,14.4,7.7,11.1,,
13/05/2017,10.4,8,9.5,,
14/05/2017,17.9,7.4,12.5,,
15/05/2017,18.6,10.1,14.3,,
16/05/2017,24.2,10.2,17.4,,
17/05/2017,30.3,13.1,22.5,,
18/05/2017,31.2,20.1,25.9,,
19/05/2017,29.4,17.5,24.7,,
20/05/2017,16.3,11.7,14.8,,
21/05/2017,17.8,10.1,14,,
22/05/2017,15.4,12.3,13.9,,
23/05/2017,21,14.1,16.7,,
24/05/2017,18.9,13.6,15.5,,
25/05/2017,15.2,12.5,13.7,,
26/05/2017,22,12.4,17.2,,
27/05/2017,21.6,13.5,17.4,,
28/05/2017,20.4,13,16.5,,
29/05/2017,14.8,12.9,14,,
30/05/2017,15.2,12.9,14.1,,
31/05/2017,23,14,17.3,,
1/06/2017,24.4,13.8,18.9,,
2/06/2017,22.8,11.7,17.6,,
3/06/2017,21.1,11.2,15.9,,
4/06/2017,21.1,10.6,15.9,,
5/06/2017,21.3,13.9,17.3,,
6/06/2017,15,11.1,13.3,,
7/06/2017,18.5,10.2,14.4,,
8/06/2017,20.6,10.3,15.3,,
9/06/2017,24.5,10.3,18.4,,
10/06/2017,27.8,14.5,22.2,,
11/06/2017,31.9,19,25.8,,
12/06/2017,33.3,19.5,26.7,,
13/06/2017,33.5,21.1,27.5,,
14/06/2017,26.9,18.2,22.6,,
15/06/2017,22.7,16.4,19.2,,
16/06/2017,21.7,16,18.6,,
17/06/2017,22.6,18.2,20,,
18/06/2017,27.4,20.1,24.1,,
19/06/2017,28.2,21.4,24.5,,
20/06/2017,27.6,19.7,23.5,,
21/06/2017,27.3,19.3,23,,
22/06/2017,26.2,16,22.4,,
23/06/2017,28.6,22.1,25.4,,
24/06/2017,28.2,21.8,25,,
25/06/2017,26.6,17.8,23,,
26/06/2017,25.1,17,20.9,,
27/06/2017,23,16.8,19.3,,
28/06/2017,24.5,14.6,19.9,,
29/06/2017,27.4,16.8,22.4,,
30/06/2017,30.5,22.1,25.8,,
1/07/2017,26.8,21.5,24.6,,
2/07/2017,30.2,20.7,25.2,,
3/07/2017,31,20.1,25.3,,
4/07/2017,28.2,20.1,24.2,,
5/07/2017,28.5,19.9,23.6,,
6/07/2017,24.2,20,21.8,,
7/07/2017,25.9,19.4,22,,
8/07/2017,29.5,20.1,24.2,,
9/07/2017,27,17.4,22.4,,
10/07/2017,26.7,17.2,22.9,,
11/07/2017,27.8,21.3,24.6,,
12/07/2017,30.3,22.7,26,,
13/07/2017,32.8,22.5,26.5,,
14/07/2017,22.9,18.5,20.5,,
15/07/2017,28,20.2,23.5,,
16/07/2017,28.4,18.8,23.7,,
17/07/2017,27.8,20.8,24,,
18/07/2017,29.2,20.8,24.7,,
19/07/2017,32.3,22.4,27,,
20/07/2017,33.7,22.7,27.6,,
21/07/2017,32.6,23.3,27.4,,
22/07/2017,30.3,22.6,26.4,,
23/07/2017,25.1,22.4,23.6,,
24/07/2017,22.5,17.2,20.2,,
25/07/2017,21,17.1,18.9,,
26/07/2017,23.2,17.6,20.4,,
27/07/2017,25.1,17.2,21.3,,
28/07/2017,27.1,19.8,23.3,,
29/07/2017,23.8,17.6,20.8,,
30/07/2017,25.9,15.7,20.8,,
31/07/2017,28.9,15.9,22.9,,
1/08/2017,29.4,19,24.5,,
2/08/2017,27.6,20.4,22.7,,
3/08/2017,27.6,19.2,22.8,,
4/08/2017,26.2,20.5,23.3,,
5/08/2017,26.2,19.7,22.8,,
6/08/2017,25.2,16.5,20.7,,
7/08/2017,20.1,17,18.8,,
8/08/2017,24.1,17.8,20.8,,
9/08/2017,26.9,15.8,21.8,,
10/08/2017,27.4,17.3,22.3,,
11/08/2017,25.4,17.8,21.7,,
12/08/2017,23.9,19,21.8,,
13/08/2017,28,19.5,23.3,,
14/08/2017,25.5,18.4,22.6,,
15/08/2017,24.3,20.8,22.3,,
16/08/2017,29.3,19.7,24.3,,
17/08/2017,26.2,19,22.2,,
18/08/2017,27.8,22.7,24.4,,
19/08/2017,29.4,21.9,25.3,,
20/08/2017,28,20.1,23.6,,
21/08/2017,29.1,18.5,24,,
22/08/2017,31.1,21.8,26.1,,
23/08/2017,27.4,19.2,23.8,,
24/08/2017,26.3,17.7,21.3,,
25/08/2017,24.4,16.3,20.4,,
26/08/2017,23.7,16.3,19.5,,
27/08/2017,24,15.1,19.2,,
28/08/2017,23.2,16.6,19.2,,
29/08/2017,20.3,16.5,18.1,,
30/08/2017,25,15.7,19.9,,
31/08/2017,26.5,16.9,21.1,,
1/09/2017,21,12.1,16.5,,
2/09/2017,19.1,12,15.5,,
3/09/2017,19.9,14.6,17.3,,
4/09/2017,26.9,15,20.7,,
5/09/2017,28.4,19,23.2,,
6/09/2017,20.5,16.9,18.6,,
7/09/2017,22.1,15.5,18.4,,
8/09/2017,21.2,13.3,17.1,,
9/09/2017,20.7,12.2,15.9,,
10/09/2017,20.9,12.7,16.5,,
11/09/2017,24.2,12.3,17.7,,
12/09/2017,25.9,14,19.2,,
13/09/2017,26.3,14.3,20.4,,
14/09/2017,25.4,19.1,21.8,,
15/09/2017,25.7,17.7,21.7,,
16/09/2017,25.9,19.3,22,,
17/09/2017,25.6,19.4,21.7,,
18/09/2017,23.6,18.8,21,,
19/09/2017,25.3,19.4,21.9,,
20/09/2017,25.2,19.7,22.4,,
21/09/2017,26.5,19.9,22.8,,
22/09/2017,25.9,18,21.7,,
23/09/2017,28.5,18.5,23,,
24/09/2017,31.1,19.1,24.4,,
25/09/2017,29.9,20.4,24.2,,
26/09/2017,28,19.8,22.3,,
27/09/2017,28.3,20.6,23.5,,
28/09/2017,24.7,15.1,21,,
29/09/2017,19.5,12.4,16,,
30/09/2017,16.6,11.7,14.7,,
1/10/2017,19.6,9.9,14.1,,
2/10/2017,21.1,10.6,15.1,,
3/10/2017,19.3,11.3,15.5,,
4/10/2017,24.4,11.1,17.4,,
5/10/2017,29.2,16.6,21.3,,
6/10/2017,27.3,17,20.9,,
7/10/2017,25.6,16.8,21,,
8/10/2017,24.9,21.6,22.9,,
9/10/2017,23.4,21.7,22.5,,
10/10/2017,25.9,16.9,21.1,,
11/10/2017,22,16.6,19,,
12/10/2017,16.4,13.3,15.1,,
13/10/2017,17.6,11.9,15.1,,
14/10/2017,22.1,16.4,18.4,,
15/10/2017,23.5,17.4,19.8,,
16/10/2017,20.4,8.7,14.1,,
17/10/2017,14.5,6.1,10,,
18/10/2017,21,8.6,14,,
19/10/2017,21,10.3,15.2,,
20/10/2017,21.5,12.9,16.5,,
21/10/2017,23.8,9.7,15.8,,
22/10/2017,21.5,10.8,15.7,,
23/10/2017,21.2,12.9,17.8,,
24/10/2017,23.1,17,19.7,,
25/10/2017,18.6,13.8,16,,
26/10/2017,13.8,9.3,12.4,,
27/10/2017,16.1,6.9,11.3,,
28/10/2017,19.3,8.9,14.7,,
29/10/2017,18.3,16,17.3,,
30/10/2017,15.3,8.7,11.5,,
