latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
40.667835,-73.93768,19,-18000,America/New_York,EST
,,,,,
time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,,
22/08/2021,23.8,22.4,23.1,,
23/08/2021,28.4,22,24.6,,
24/08/2021,31.2,22.2,26.3,,
25/08/2021,30.5,20.8,25.9,,
26/08/2021,30.8,23,26.7,,
27/08/2021,32.2,24.2,27.6,,
28/08/2021,26,19.7,22.7,,
29/08/2021,24.5,18.9,22.1,,
30/08/2021,28.3,22.4,24.9,,
31/08/2021,29.2,21.7,25.1,,
1/09/2021,23.7,17.6,21.8,,
2/09/2021,24.5,15.3,19.5,,
3/09/2021,22.3,14.6,18.5,,
4/09/2021,24.4,15.3,19.7,,
5/09/2021,23.6,17.7,21.1,,
6/09/2021,27.2,19.7,22.9,,
7/09/2021,25.9,16.4,21.3,,
8/09/2021,25.8,20.7,23.4,,
9/09/2021,22.1,19.7,21.2,,
10/09/2021,23.2,16.5,19.7,,
11/09/2021,23.9,14.3,19.5,,
12/09/2021,29.2,19,23.5,,
13/09/2021,29.2,21.7,25.2,,
14/09/2021,25.2,19.5,22.2,,
15/09/2021,28.1,21.2,24.4,,
16/09/2021,24.2,19.9,21.8,,
17/09/2021,24.9,20.2,22.1,,
18/09/2021,27.3,19.1,23.2,,
19/09/2021,23.9,17.2,21,,
20/09/2021,22.5,15.6,19.6,,
21/09/2021,23.3,18,20.8,,
22/09/2021,24.9,20.9,23,,
23/09/2021,26.1,17.3,23.2,,
24/09/2021,22.4,15,18.7,,
25/09/2021,22.7,13.8,18.4,,
26/09/2021,21.7,15.9,18.5,,
27/09/2021,26.2,15.3,20.4,,
28/09/2021,23.1,15.6,19.9,,
29/09/2021,20.3,12.1,16,,
30/09/2021,18.8,13.3,15.6,,
1/10/2021,19.7,9.9,14.7,,
2/10/2021,24,11.8,17.3,,
3/10/2021,24.5,14.5,19.5,,
4/10/2021,22.3,17.1,19.8,,
5/10/2021,20.5,15.6,17.5,,
6/10/2021,20.6,16.3,18.2,,
7/10/2021,21.9,15.8,18.7,,
8/10/2021,23.7,14.2,18.8,,
9/10/2021,20.8,15.5,17.7,,
10/10/2021,19.8,16.5,17.8,,
11/10/2021,22.2,16.4,18.5,,
12/10/2021,21.4,15.6,17.6,,
13/10/2021,21.4,14.8,18.2,,
14/10/2021,25.2,15.8,19.7,,
15/10/2021,24.2,15.1,19.7,,
16/10/2021,23.4,15,20,,
17/10/2021,17.5,11.6,14.1,,
18/10/2021,16.2,9.7,12.2,,
19/10/2021,19.1,8.9,13.9,,
20/10/2021,24.5,13.8,18.1,,
21/10/2021,22,12.9,17.4,,
22/10/2021,20.5,13.9,17.7,,
23/10/2021,16.1,10.8,13,,
24/10/2021,15.6,8.3,12.6,,
25/10/2021,22.2,15.8,18.9,,
26/10/2021,17.7,13.3,16.1,,
27/10/2021,16,11.4,13.7,,
28/10/2021,15.1,8.2,11.8,,
29/10/2021,14.7,9,12,,
30/10/2021,17.9,13.9,16,,
31/10/2021,18.2,12.7,14.7,,
1/11/2021,14.8,8.1,12,,
2/11/2021,11.8,7.1,9.4,,
3/11/2021,11.2,4.5,7.3,,
4/11/2021,10,3.7,6.4,,
5/11/2021,10.7,3.6,6.4,,
6/11/2021,10.9,2.8,6.2,,
7/11/2021,11.9,3.1,7.3,,
8/11/2021,16.4,6.8,10.9,,
9/11/2021,19,6.4,12,,
10/11/2021,17.5,7.6,12.6,,
11/11/2021,15.7,3.9,10.9,,
12/11/2021,19,8.5,15.4,,
13/11/2021,16.4,5,9.4,,
14/11/2021,8.8,3.7,6.5,,
15/11/2021,8.8,3.3,6,,
16/11/2021,9.6,2.4,5.4,,
17/11/2021,13.1,1.1,8.6,,
18/11/2021,19,10.3,14.1,,
19/11/2021,9.5,3.8,6.8,,
20/11/2021,7.2,0.8,4.8,,
21/11/2021,12.4,5.6,9.2,,
22/11/2021,12,2.3,8.5,,
23/11/2021,5.7,0,2.4,,
24/11/2021,6.9,-1.3,2.6,,
25/11/2021,10.8,2.1,6.5,,
26/11/2021,7.8,1.9,5.9,,
27/11/2021,4.8,0.7,2.3,,
28/11/2021,5.4,0.6,2.7,,
29/11/2021,6,0,3.3,,
30/11/2021,5.1,-1.5,2.1,,
1/12/2021,8.5,1.6,5,,
2/12/2021,14.1,7.2,11,,
3/12/2021,8.9,1.8,5.6,,
4/12/2021,8.3,1.1,5,,
5/12/2021,9.3,0.7,5,,
6/12/2021,15.8,9.1,12.8,,
7/12/2021,7.2,1.5,3.6,,
8/12/2021,5.4,0.1,3,,
9/12/2021,3.8,-1.3,1.5,,
10/12/2021,8.7,3.1,6,,
11/12/2021,17.7,5.4,13.1,,
12/12/2021,11.1,3.8,6.7,,
13/12/2021,10.2,3,6,,
14/12/2021,10.5,3,6.1,,
15/12/2021,11.3,2.2,7.2,,
16/12/2021,14.9,10.4,12.3,,
17/12/2021,14.1,6.6,11.5,,
18/12/2021,8.2,4.8,6.4,,
19/12/2021,7.7,-1.9,3.8,,
20/12/2021,1.6,-4.3,-0.9,,
21/12/2021,5.6,-1.2,2.1,,
22/12/2021,8.3,0.2,4.4,,
23/12/2021,2.4,-1.8,0.2,,
24/12/2021,6.1,-1.8,2,,
25/12/2021,9.5,1.3,7.1,,
26/12/2021,9,3.2,6.4,,
27/12/2021,5.4,-1,1.9,,
28/12/2021,8.5,3.2,5.9,,
29/12/2021,8.4,4.7,5.9,,
30/12/2021,9.4,5.5,7,,
31/12/2021,10.6,6.8,8.7,,
