"time","temperature_2m_max_c","temperature_2m_min_c","temperature_2m_mean_c","indicator"
2019-08-25,23.2,18,20.3,"staten_island"
2019-08-26,21.5,15.4,18.7,"staten_island"
2019-08-27,20.7,17.6,19.7,"staten_island"
2019-08-28,22.4,19.5,21,"staten_island"
2019-08-29,27.3,19,22.5,"staten_island"
2019-08-30,30.4,17.7,23.4,"staten_island"
2019-08-31,26.6,19.6,22.6,"staten_island"
2019-09-01,23.1,17.7,20.7,"staten_island"
2019-09-02,24.7,20.8,21.9,"staten_island"
2019-09-03,24.9,18.4,21.6,"staten_island"
2019-09-04,30.7,19.1,23.9,"staten_island"
2019-09-05,23,17.5,20.2,"staten_island"
2019-09-06,19.9,15.5,18.3,"staten_island"
2019-09-07,24.7,14,19,"staten_island"
2019-09-08,25.1,16,20.3,"staten_island"
2019-09-09,22.9,17.3,20.4,"staten_island"
2019-09-10,23.4,17.8,21,"staten_island"
2019-09-11,31.2,19.6,24.8,"staten_island"
2019-09-12,25.9,17.3,22.4,"staten_island"
2019-09-13,19.1,15.2,17.7,"staten_island"
2019-09-14,23.7,18,21,"staten_island"
2019-09-15,25.5,19.7,21.9,"staten_island"
2019-09-16,23.8,19.2,21.1,"staten_island"
2019-09-17,23.1,16,19.5,"staten_island"
2019-09-18,19.6,15,17.2,"staten_island"
2019-09-19,19.2,11.7,15.3,"staten_island"
2019-09-20,24.7,12.3,18,"staten_island"
2019-09-21,25.5,14.8,19.7,"staten_island"
2019-09-22,26,16.3,21.6,"staten_island"
2019-09-23,30.2,21.1,25,"staten_island"
2019-09-24,25,16.8,20.7,"staten_island"
2019-09-25,24.1,14.4,19,"staten_island"
2019-09-26,27.9,15.2,20.3,"staten_island"
2019-09-27,20.8,14.7,17.9,"staten_island"
2019-09-28,26.5,17.1,21.8,"staten_island"
2019-09-29,24.4,17.5,21.1,"staten_island"
2019-09-30,19.2,16.7,18,"staten_island"
2019-10-01,27.5,17.2,21.5,"staten_island"
2019-10-02,31.9,16.5,24.5,"staten_island"
2019-10-03,17,12.8,15.2,"staten_island"
2019-10-04,18.2,10.8,15.4,"staten_island"
2019-10-05,14.6,8,11.5,"staten_island"
2019-10-06,21.2,15.2,18.4,"staten_island"
2019-10-07,25.5,16,20.9,"staten_island"
2019-10-08,17.8,14.3,15.8,"staten_island"
2019-10-09,14.4,11.4,13,"staten_island"
2019-10-10,19.8,11.3,15.2,"staten_island"
2019-10-11,16.6,12.1,14.4,"staten_island"
2019-10-12,18.5,11.4,14.8,"staten_island"
2019-10-13,16.7,11,14.2,"staten_island"
2019-10-14,21.7,12.1,16.6,"staten_island"
2019-10-15,15.6,9.9,13.2,"staten_island"
2019-10-16,18.1,11.2,15.9,"staten_island"
2019-10-17,13.6,10.2,12.1,"staten_island"
2019-10-18,14.7,8.4,11.2,"staten_island"
2019-10-19,15,6.5,10.4,"staten_island"
2019-10-20,15.5,7.4,12,"staten_island"
2019-10-21,18,9.9,13.4,"staten_island"
2019-10-22,16.8,11.8,14.7,"staten_island"
2019-10-23,17.4,11,14.9,"staten_island"
2019-10-24,17.3,7.9,12.7,"staten_island"
2019-10-25,15.8,8,12.9,"staten_island"
2019-10-26,15.8,10.6,13.4,"staten_island"
2019-10-27,20.6,13.4,16.3,"staten_island"
2019-10-28,17,11.6,14.1,"staten_island"
2019-10-29,15.5,12.8,14.3,"staten_island"
2019-10-30,18,13.2,15.6,"staten_island"
2019-10-31,21.1,15.6,18.8,"staten_island"
2019-11-01,20,6.9,10,"staten_island"
2019-11-02,10.8,4.7,8.1,"staten_island"
2019-11-03,10.6,5,7.8,"staten_island"
2019-11-04,12.6,2.6,8.8,"staten_island"
2019-11-05,15.6,8.9,11.6,"staten_island"
2019-11-06,11.1,6.1,8.6,"staten_island"
2019-11-07,14.3,5.1,9.7,"staten_island"
2019-11-08,4.4,-0.9,2.1,"staten_island"
2019-11-09,4.9,-2.7,1.4,"staten_island"
2019-11-10,11.1,2.2,6.3,"staten_island"
2019-11-11,12.4,4.3,9,"staten_island"
2019-11-12,12.7,-3.4,4.9,"staten_island"
2019-11-13,0.9,-4.7,-2,"staten_island"
2019-11-14,6.3,-2.9,2.1,"staten_island"
2019-11-15,9.7,0.3,4.7,"staten_island"
2019-11-16,3.8,-0.7,1.9,"staten_island"
2019-11-17,4.3,-1.6,1.9,"staten_island"
2019-11-18,4.8,2.6,3.8,"staten_island"
2019-11-19,10.8,3.7,6.4,"staten_island"
2019-11-20,8,3.5,5.4,"staten_island"
2019-11-21,10.3,2.9,6.6,"staten_island"
2019-11-22,11.2,3.4,7.5,"staten_island"
2019-11-23,6.9,0.4,3.8,"staten_island"
2019-11-24,8,4,5.9,"staten_island"
2019-11-25,10.4,2.2,6,"staten_island"
2019-11-26,13.2,2.4,7.5,"staten_island"
2019-11-27,13.7,5.7,10.3,"staten_island"
2019-11-28,9.8,2.1,6.7,"staten_island"
2019-11-29,5,-1.1,1.4,"staten_island"
2019-11-30,5.8,-1.5,1.6,"staten_island"
2019-12-01,6.1,-2.3,1,"staten_island"
2019-12-02,3.4,0.1,1.6,"staten_island"
2019-12-03,3.6,-0.9,0.7,"staten_island"
2019-12-04,4.7,-0.5,2.3,"staten_island"
2019-12-05,5.4,0.8,3,"staten_island"
2019-12-06,8.8,-0.8,4.2,"staten_island"
2019-12-07,2.8,-2.5,0.5,"staten_island"
2019-12-08,5.5,-4.6,1,"staten_island"
2019-12-09,11.6,5,9.1,"staten_island"
2019-12-10,12.9,5.5,11,"staten_island"
2019-12-11,4.9,-0.2,2,"staten_island"
2019-12-12,1,-3.2,-0.8,"staten_island"
2019-12-13,10.5,-0.4,6.5,"staten_island"
2019-12-14,12.8,5.8,9.6,"staten_island"
2019-12-15,7.9,1.9,5.3,"staten_island"
2019-12-16,2,0.5,1.5,"staten_island"
2019-12-17,1.7,0.4,1,"staten_island"
2019-12-18,3.5,-4.7,0,"staten_island"
2019-12-19,-2.5,-8.5,-5.6,"staten_island"
2019-12-20,1.2,-4.9,-2.9,"staten_island"
2019-12-21,1,-5.4,-2.7,"staten_island"
2019-12-22,8,-3.4,1.2,"staten_island"
2019-12-23,10.6,0,4.4,"staten_island"
2019-12-24,6.3,0.3,3.4,"staten_island"
2019-12-25,4.8,-2.2,0.8,"staten_island"
2019-12-26,7,-0.7,2.9,"staten_island"
2019-12-27,8.3,5.4,7,"staten_island"
2019-12-28,8.8,1.5,5.5,"staten_island"
2019-12-29,6.1,0,3.5,"staten_island"
2019-12-30,6.1,3,4.9,"staten_island"
2019-12-31,6.2,2.2,4,"staten_island"
2020-01-01,4.1,-0.5,2.2,"staten_island"
2020-01-02,8.9,-1.2,3.1,"staten_island"
2020-01-03,8.6,4.6,6.8,"staten_island"
2020-01-04,10.4,4.6,7.6,"staten_island"
2020-01-05,4.7,0.2,2.8,"staten_island"
2020-01-06,7.3,0.2,3.2,"staten_island"
2020-01-07,5.4,0.2,2.7,"staten_island"
2020-01-08,4.7,-2.1,1.1,"staten_island"
2020-01-09,0.1,-4.6,-2,"staten_island"
2020-01-10,11.2,-0.7,5.6,"staten_island"
2020-01-11,17.9,8.5,14.1,"staten_island"
2020-01-12,17.8,6.1,14,"staten_island"
2020-01-13,8.4,1.9,5,"staten_island"
2020-01-14,6.9,2,4.7,"staten_island"
2020-01-15,9.3,2.4,5.8,"staten_island"
2020-01-16,8.7,1,5.7,"staten_island"
2020-01-17,0.1,-5.4,-3.1,"staten_island"
2020-01-18,2.9,-6,-2.4,"staten_island"
2020-01-19,6.3,-1.9,2.8,"staten_island"
2020-01-20,-1.2,-6.7,-3.9,"staten_island"
2020-01-21,0.6,-5.7,-3,"staten_island"
2020-01-22,3,-5.1,-1.5,"staten_island"
2020-01-23,6.1,-3.5,0.5,"staten_island"
2020-01-24,7,-2.3,2.8,"staten_island"
2020-01-25,9.5,2.7,5.8,"staten_island"
2020-01-26,7.2,1.4,4,"staten_island"
2020-01-27,6.5,0.3,3.4,"staten_island"
2020-01-28,5.1,0,3,"staten_island"
2020-01-29,3.8,-2,0.7,"staten_island"
2020-01-30,0.7,-5,-1.6,"staten_island"
2020-01-31,5.5,-1.1,2.7,"staten_island"
2020-02-01,4.9,-0.2,2.5,"staten_island"
2020-02-02,6,0.7,2.7,"staten_island"
2020-02-03,12.1,1.3,5.8,"staten_island"
2020-02-04,12.5,3.4,7.6,"staten_island"
2020-02-05,8.7,3.5,4.7,"staten_island"
2020-02-06,6.3,3.2,4.8,"staten_island"
2020-02-07,13.3,1.4,5.5,"staten_island"
2020-02-08,4.8,-1.7,1.1,"staten_island"
2020-02-09,5.4,-2.6,2,"staten_island"
2020-02-10,8.5,3.8,5.7,"staten_island"
2020-02-11,7.7,5.2,6.3,"staten_island"
2020-02-12,6.5,1.5,4.3,"staten_island"
2020-02-13,6.5,3,4.5,"staten_island"
2020-02-14,2.9,-7.3,-1.2,"staten_island"
2020-02-15,-0.8,-9,-5.1,"staten_island"
2020-02-16,7.3,-2.4,2,"staten_island"
2020-02-17,8.4,0.2,3.4,"staten_island"
2020-02-18,9.3,1.3,5.1,"staten_island"
2020-02-19,7.7,-0.3,4.9,"staten_island"
2020-02-20,3.2,-3,-0.1,"staten_island"
2020-02-21,1,-6.1,-2.6,"staten_island"
2020-02-22,8.2,-2.9,2,"staten_island"
2020-02-23,11.3,-1.3,4.5,"staten_island"
2020-02-24,10.6,-0.7,5.4,"staten_island"
2020-02-25,9.2,4.8,6.8,"staten_island"
2020-02-26,7.9,4.9,6.2,"staten_island"
2020-02-27,8.2,-0.9,3.8,"staten_island"
2020-02-28,4.5,-2.2,0.9,"staten_island"
2020-02-29,2,-3.5,-1.1,"staten_island"
2020-03-01,6,-4.1,0.4,"staten_island"
2020-03-02,13.1,0.2,7.3,"staten_island"
2020-03-03,11.9,6.5,8.9,"staten_island"
2020-03-04,12.7,5.4,8.3,"staten_island"
2020-03-05,9.6,1.9,5.2,"staten_island"
2020-03-06,7.4,1,4.3,"staten_island"
2020-03-07,7.7,1.3,3.8,"staten_island"
2020-03-08,12.9,-0.9,5.8,"staten_island"
2020-03-09,19.3,4.6,11.2,"staten_island"
2020-03-10,15.5,9.3,12.6,"staten_island"
2020-03-11,11,3.5,7.7,"staten_island"
2020-03-12,7.4,2.7,6.1,"staten_island"
2020-03-13,19.1,7.3,12.7,"staten_island"
2020-03-14,12.3,4.6,8.4,"staten_island"
2020-03-15,10.7,3.7,6.7,"staten_island"
2020-03-16,5.2,-1.1,3.1,"staten_island"
2020-03-17,11.8,4.6,7.6,"staten_island"
2020-03-18,8.8,2.5,6.3,"staten_island"
2020-03-19,11.9,5.2,8.3,"staten_island"
2020-03-20,22.5,7.1,14.7,"staten_island"
2020-03-21,16.2,4.2,8,"staten_island"
2020-03-22,4.6,0.1,2.7,"staten_island"
2020-03-23,6.4,2.3,3.9,"staten_island"
2020-03-24,12.6,1.8,6.6,"staten_island"
2020-03-25,7.6,3.7,5.5,"staten_island"
2020-03-26,11.8,1.7,6.8,"staten_island"
2020-03-27,17.5,7.5,12,"staten_island"
2020-03-28,9.1,6.2,7.9,"staten_island"
2020-03-29,12,6.9,8.9,"staten_island"
2020-03-30,9,5.1,7.1,"staten_island"
2020-03-31,6.9,4.6,5.7,"staten_island"
2020-04-01,11.6,2.8,6.9,"staten_island"
2020-04-02,12.5,2.9,8.2,"staten_island"
2020-04-03,10.1,5.6,8.4,"staten_island"
2020-04-04,12.2,7.1,8.9,"staten_island"
2020-04-05,15,6.6,10.4,"staten_island"
2020-04-06,17,7.8,11.7,"staten_island"
2020-04-07,15,7.4,11.3,"staten_island"
2020-04-08,16.7,8.6,12.4,"staten_island"
2020-04-09,15.6,6.8,10.2,"staten_island"
2020-04-10,9.5,3.8,6.4,"staten_island"
2020-04-11,10.6,2.3,6.9,"staten_island"
2020-04-12,15.2,2.6,10.1,"staten_island"
2020-04-13,18.8,12.4,14.9,"staten_island"
2020-04-14,13,6.7,9.9,"staten_island"
2020-04-15,10.8,4.8,7.4,"staten_island"
2020-04-16,8.5,3.1,6.2,"staten_island"
2020-04-17,9.9,0.5,5.5,"staten_island"
2020-04-18,8.5,3.9,6.5,"staten_island"
2020-04-19,14.6,2.6,9.1,"staten_island"
2020-04-20,11.5,7,9.2,"staten_island"
2020-04-21,15.1,4.7,9.1,"staten_island"
2020-04-22,9.8,1.2,5.3,"staten_island"
2020-04-23,7.8,2.4,5.5,"staten_island"
2020-04-24,8.8,4.7,7.4,"staten_island"
2020-04-25,13.9,2.9,8.8,"staten_island"
2020-04-26,9.2,5.9,8,"staten_island"
2020-04-27,8.3,4.5,6.3,"staten_island"
2020-04-28,17.2,3.1,9.4,"staten_island"
2020-04-29,11.7,5.9,9.1,"staten_island"
2020-04-30,14.5,10.4,12.6,"staten_island"
2020-05-01,17.2,10.7,13.7,"staten_island"
2020-05-02,20.8,9.4,15.2,"staten_island"
2020-05-03,23.9,11.6,17.6,"staten_island"
2020-05-04,20.2,9.1,14.9,"staten_island"
2020-05-05,14.9,7.2,10.6,"staten_island"
2020-05-06,10.8,7.2,9,"staten_island"
2020-05-07,16.5,6.1,11.8,"staten_island"
2020-05-08,10.9,6.4,8.7,"staten_island"
2020-05-09,7.8,1,4.8,"staten_island"
2020-05-10,15.4,3.4,9.8,"staten_island"
2020-05-11,14.6,6.6,10,"staten_island"
2020-05-12,14.1,5,9.4,"staten_island"
2020-05-13,15.6,3.5,9.6,"staten_island"
2020-05-14,16.1,4.1,11.2,"staten_island"
2020-05-15,27.1,13.4,20.4,"staten_island"
2020-05-16,22.3,15,18.5,"staten_island"
2020-05-17,13.7,10.5,12,"staten_island"
2020-05-18,16.1,10.3,13.5,"staten_island"
2020-05-19,16.9,10.6,13.4,"staten_island"
2020-05-20,14.6,9.3,11.5,"staten_island"
2020-05-21,13.2,8,11.3,"staten_island"
2020-05-22,19.7,11.8,15.3,"staten_island"
2020-05-23,18.7,12.3,15.4,"staten_island"
2020-05-24,16.3,10.4,13.1,"staten_island"
2020-05-25,17.5,12.1,14.4,"staten_island"
2020-05-26,18.5,12.3,15.3,"staten_island"
2020-05-27,18.3,14.5,16.1,"staten_island"
2020-05-28,21.4,15.5,18.5,"staten_island"
2020-05-29,25.1,18.8,21.9,"staten_island"
2020-05-30,26,19.3,22.3,"staten_island"
2020-05-31,20.3,12.9,16.3,"staten_island"
2020-06-01,19.2,10,14.9,"staten_island"
2020-06-02,21.2,12.5,17.5,"staten_island"
2020-06-03,29.5,15.2,21.6,"staten_island"
2020-06-04,27.9,17.8,22.6,"staten_island"
2020-06-05,24.1,20.3,21.2,"staten_island"
2020-06-06,29.4,19.9,24.1,"staten_island"
2020-06-07,23.9,16.3,20,"staten_island"
2020-06-08,24.5,14.5,19.2,"staten_island"
2020-06-09,29.4,15.5,23.1,"staten_island"
2020-06-10,24.9,19.9,22.4,"staten_island"
2020-06-11,27.3,22.2,23.7,"staten_island"
2020-06-12,28.5,19.1,23.7,"staten_island"
2020-06-13,22.7,15.2,18.9,"staten_island"
2020-06-14,20.6,12.5,16.4,"staten_island"
2020-06-15,21.3,15,17.6,"staten_island"
2020-06-16,22.3,14.9,17.9,"staten_island"
2020-06-17,22.2,15.2,18,"staten_island"
2020-06-18,20.3,17.1,18.5,"staten_island"
2020-06-19,23,18.3,20.7,"staten_island"
2020-06-20,25,18.9,22,"staten_island"
2020-06-21,24.9,18.6,22.3,"staten_island"
2020-06-22,28.7,20.8,24.8,"staten_island"
2020-06-23,26.9,21,24,"staten_island"
2020-06-24,29.5,22.4,25.8,"staten_island"
2020-06-25,27.5,19.2,23.5,"staten_island"
2020-06-26,29.7,19.5,24.4,"staten_island"
2020-06-27,27.7,20.2,23.7,"staten_island"
2020-06-28,27.8,21.4,24,"staten_island"
2020-06-29,28.7,20.5,24.1,"staten_island"
2020-06-30,24.3,19.5,21.8,"staten_island"
2020-07-01,25,19.6,22.5,"staten_island"
2020-07-02,30.6,19.8,25.2,"staten_island"
2020-07-03,30.9,21.2,25.8,"staten_island"
2020-07-04,27.6,20.9,23.4,"staten_island"
2020-07-05,29.9,21.9,25.6,"staten_island"
2020-07-06,31.2,21.8,25.6,"staten_island"
2020-07-07,25.5,22.2,23.9,"staten_island"
2020-07-08,27.1,22.9,25,"staten_island"
2020-07-09,27.6,21.5,24.8,"staten_island"
2020-07-10,24.6,23.2,23.6,"staten_island"
2020-07-11,28.5,23.1,25.2,"staten_island"
2020-07-12,30.8,21.5,26.1,"staten_island"
2020-07-13,30.7,21.1,25.8,"staten_island"
2020-07-14,28.1,20.4,24.7,"staten_island"
2020-07-15,24.1,20.8,22.7,"staten_island"
2020-07-16,23,20.7,21.8,"staten_island"
2020-07-17,28.5,20.7,24.2,"staten_island"
2020-07-18,30.3,21.5,25.7,"staten_island"
2020-07-19,32.4,22.7,27.3,"staten_island"
2020-07-20,35.4,25.7,29.9,"staten_island"
2020-07-21,29.6,23.1,26.5,"staten_island"
2020-07-22,31.5,24.1,27.2,"staten_island"
2020-07-23,31,23.8,26,"staten_island"
2020-07-24,25.5,22.6,24.1,"staten_island"
2020-07-25,28.8,21.2,25.3,"staten_island"
2020-07-26,33.7,23.4,28.1,"staten_island"
2020-07-27,35.2,22.7,29,"staten_island"
2020-07-28,33.8,25.5,28.9,"staten_island"
2020-07-29,29.7,23.2,27,"staten_island"
2020-07-30,32.5,23.8,27.9,"staten_island"
2020-07-31,26,22.5,24,"staten_island"
2020-08-01,28.2,21,24.9,"staten_island"
2020-08-02,29,23.7,26.5,"staten_island"
2020-08-03,30.3,24.1,26.9,"staten_island"
2020-08-04,26.8,23.5,25,"staten_island"
2020-08-05,30.2,22.3,25.7,"staten_island"
2020-08-06,23.8,20.2,22.1,"staten_island"
2020-08-07,25.3,21.6,23,"staten_island"
2020-08-08,25.3,21.1,23.1,"staten_island"
2020-08-09,29,21.4,25,"staten_island"
2020-08-10,29.9,23.2,26.6,"staten_island"
2020-08-11,28.6,24.1,26.2,"staten_island"
2020-08-12,29.5,23.2,26.4,"staten_island"
2020-08-13,25.4,22.8,24.1,"staten_island"
2020-08-14,27.5,22.6,24.6,"staten_island"
2020-08-15,27.6,21.7,23.4,"staten_island"
2020-08-16,21.7,19.1,20.4,"staten_island"
2020-08-17,24.6,17.7,21.3,"staten_island"
2020-08-18,27.8,19.2,23.4,"staten_island"
2020-08-19,22.9,19.6,21.3,"staten_island"
2020-08-20,24.4,17.4,20.9,"staten_island"
2020-08-21,28,18.9,23.6,"staten_island"
2020-08-22,29.3,21.9,25.2,"staten_island"
2020-08-23,26.9,21.2,24.2,"staten_island"
2020-08-24,30.6,22.1,25.7,"staten_island"
2020-08-25,32.3,22.7,26.3,"staten_island"
2020-08-26,26,19.8,22.6,"staten_island"
2020-08-27,32.4,19.5,25.4,"staten_island"
2020-08-28,30.3,21.5,24.5,"staten_island"
2020-08-29,25.4,22.5,23.8,"staten_island"
2020-08-30,25.8,18.8,21.8,"staten_island"
2020-08-31,22.7,17.4,20.6,"staten_island"
2020-09-01,24,20.8,22.2,"staten_island"
2020-09-02,24.7,21.4,23.3,"staten_island"
2020-09-03,27.4,22.5,24.4,"staten_island"
2020-09-04,29,20,24.2,"staten_island"
2020-09-05,24.3,17.6,21,"staten_island"
2020-09-06,25.7,18,21.8,"staten_island"
2020-09-07,24.1,18.1,21.5,"staten_island"
2020-09-08,24.9,18.4,21.7,"staten_island"
2020-09-09,24.9,19.5,22.3,"staten_island"
2020-09-10,26.7,21.8,23.7,"staten_island"
2020-09-11,24.2,18.6,22,"staten_island"
2020-09-12,20.2,16.5,18.5,"staten_island"
2020-09-13,22.8,17.8,20.8,"staten_island"
2020-09-14,24.5,15.6,20.8,"staten_island"
2020-09-15,17.6,12.1,15.2,"staten_island"
2020-09-16,22.3,13,17.8,"staten_island"
2020-09-17,22,17.3,19.6,"staten_island"
2020-09-18,20.4,13.7,17.4,"staten_island"
2020-09-19,16.7,10.1,13.5,"staten_island"
2020-09-20,16.3,10.3,13.2,"staten_island"
2020-09-21,17.8,9.8,13.5,"staten_island"
2020-09-22,21.8,10,15.5,"staten_island"
2020-09-23,26,13.5,19.1,"staten_island"
2020-09-24,23.6,13.3,18.5,"staten_island"
2020-09-25,22.8,14.6,18.5,"staten_island"
2020-09-26,21.1,15.9,18.7,"staten_island"
2020-09-27,23.6,18.1,20.5,"staten_island"
2020-09-28,23.4,19.4,21.1,"staten_island"
2020-09-29,23.2,18.4,20.8,"staten_island"
2020-09-30,21.3,15.6,18.9,"staten_island"
2020-10-01,22.1,15.1,18.2,"staten_island"
2020-10-02,18.2,13,15.2,"staten_island"
2020-10-03,18.2,10.9,14,"staten_island"
2020-10-04,17.9,10.3,14.6,"staten_island"
2020-10-05,19.5,11.9,15.7,"staten_island"
2020-10-06,19.6,11.8,15.9,"staten_island"
2020-10-07,24.2,13.9,18.2,"staten_island"
2020-10-08,17.8,10.4,14.5,"staten_island"
2020-10-09,18.9,10.4,14.6,"staten_island"
2020-10-10,22.8,14.4,18.4,"staten_island"
2020-10-11,18.8,14.7,17.2,"staten_island"
2020-10-12,14.3,11.4,12.6,"staten_island"
2020-10-13,15.2,13.1,14.2,"staten_island"
2020-10-14,20,10.1,14.7,"staten_island"
2020-10-15,22,13,17.1,"staten_island"
2020-10-16,17.7,10,13.9,"staten_island"
2020-10-17,15,6.9,10.7,"staten_island"
2020-10-18,16.3,7,12.5,"staten_island"
2020-10-19,17.1,10.8,14.9,"staten_island"
2020-10-20,19.7,13.7,16.2,"staten_island"
2020-10-21,19,14.5,16.6,"staten_island"
2020-10-22,19.5,16.2,17.6,"staten_island"
2020-10-23,18.6,15.9,17,"staten_island"
2020-10-24,20.8,9.6,16.2,"staten_island"
2020-10-25,12,7.5,9.5,"staten_island"
2020-10-26,16.3,12.4,14.5,"staten_island"
2020-10-27,15,12.5,13.9,"staten_island"
2020-10-28,16.5,12,13.7,"staten_island"
2020-10-29,12.9,8.4,10.9,"staten_island"
2020-10-30,8.4,3.7,5.6,"staten_island"
2020-10-31,7.6,0.8,4.6,"staten_island"
2020-11-01,13.5,6.1,9.8,"staten_island"
2020-11-02,6.3,3.3,5.1,"staten_island"
2020-11-03,12.3,4.9,8.4,"staten_island"
2020-11-04,16.8,7,11,"staten_island"
2020-11-05,18.7,8.4,12.7,"staten_island"
2020-11-06,19.8,9.8,13.9,"staten_island"
2020-11-07,20.6,9.2,14.2,"staten_island"
2020-11-08,19.9,8.2,13.1,"staten_island"
2020-11-09,20.9,7.3,13.1,"staten_island"
2020-11-10,21,11.5,15.7,"staten_island"
2020-11-11,21.7,15.7,18.2,"staten_island"
2020-11-12,18.5,8.5,13,"staten_island"
2020-11-13,11.3,7.7,9.5,"staten_island"
2020-11-14,11.2,4.7,7.8,"staten_island"
2020-11-15,17.6,3.5,11,"staten_island"
2020-11-16,11.3,6,9,"staten_island"
2020-11-17,8.8,2.5,5.5,"staten_island"
2020-11-18,2,-1.7,0.8,"staten_island"
2020-11-19,7.4,-2.8,3.2,"staten_island"
2020-11-20,14.4,6.2,9.7,"staten_island"
2020-11-21,15.5,7.6,10.9,"staten_island"
2020-11-22,13.4,4.8,9.1,"staten_island"
2020-11-23,13.8,4.7,10,"staten_island"
2020-11-24,8.2,3.2,5.5,"staten_island"
2020-11-25,12,6.2,8.7,"staten_island"
2020-11-26,16.3,9.6,13.3,"staten_island"
2020-11-27,15,7,10.5,"staten_island"
2020-11-28,12.6,5.4,8.7,"staten_island"
2020-11-29,10.6,3.2,6.5,"staten_island"
2020-11-30,15.9,6.6,13.1,"staten_island"
2020-12-01,14.2,3.3,8.7,"staten_island"
2020-12-02,6.7,2.2,4.1,"staten_island"
2020-12-03,9.2,1.4,5.1,"staten_island"
2020-12-04,11,5.7,7.4,"staten_island"
2020-12-05,7.9,3.4,6.1,"staten_island"
2020-12-06,3.8,0.5,2.4,"staten_island"
2020-12-07,4,-1.3,1,"staten_island"
2020-12-08,3.5,-1.1,0.6,"staten_island"
2020-12-09,3.7,-1.1,1.4,"staten_island"
2020-12-10,9.1,0.7,4.3,"staten_island"
2020-12-11,11.7,0.5,5.8,"staten_island"
2020-12-12,12.9,3.3,9,"staten_island"
2020-12-13,14.1,5.2,9.8,"staten_island"
2020-12-14,4.8,2.5,3.5,"staten_island"
2020-12-15,3.6,-1.2,0.9,"staten_island"
2020-12-16,0.8,-3.5,-1.4,"staten_island"
2020-12-17,1.6,-4,-1.6,"staten_island"
2020-12-18,-0.1,-5.3,-3.1,"staten_island"
2020-12-19,-1.5,-8.2,-5,"staten_island"
2020-12-20,4.5,-5.3,-0.2,"staten_island"
2020-12-21,3.6,-0.4,1.5,"staten_island"
2020-12-22,5.5,0.4,2.7,"staten_island"
2020-12-23,3.8,-0.3,2.1,"staten_island"
2020-12-24,14.2,3.9,10.7,"staten_island"
2020-12-25,14.4,-1.8,8.3,"staten_island"
2020-12-26,-0.4,-4.9,-2.7,"staten_island"
2020-12-27,2.4,-4.3,-1.1,"staten_island"
2020-12-28,9.3,0.1,5.1,"staten_island"
2020-12-29,3.5,-2.3,1.3,"staten_island"
2020-12-30,4.5,-3,1,"staten_island"
2020-12-31,8.9,0.8,6,"staten_island"
2021-01-01,5.1,-1.6,1.8,"staten_island"
2021-01-02,9.8,1.5,5.7,"staten_island"
2021-01-03,4.1,-0.3,2.1,"staten_island"
2021-01-04,6.2,0.9,3,"staten_island"
2021-01-05,4.5,1.2,2.6,"staten_island"
2021-01-06,4.5,-0.3,2,"staten_island"
2021-01-07,5.6,-1.3,1.2,"staten_island"
2021-01-08,5,-3.1,0.1,"staten_island"
2021-01-09,2.1,-3.7,-0.5,"staten_island"
2021-01-10,5.1,-2.4,0.3,"staten_island"
2021-01-11,2.1,-4.1,-1.2,"staten_island"
2021-01-12,5.3,-1.6,0.6,"staten_island"
2021-01-13,5,-1.3,1.6,"staten_island"
2021-01-14,7.9,0.7,2.9,"staten_island"
2021-01-15,7.3,0.3,4.1,"staten_island"
2021-01-16,8.2,2.1,5.6,"staten_island"
2021-01-17,7.3,0.4,3.6,"staten_island"
2021-01-18,6.2,1.1,3.2,"staten_island"
2021-01-19,4.7,-1,1.7,"staten_island"
2021-01-20,4.2,-3.1,0.4,"staten_island"
2021-01-21,5.2,-4.5,0,"staten_island"
2021-01-22,6.1,-0.4,2.6,"staten_island"
2021-01-23,-0.9,-4,-2.2,"staten_island"
2021-01-24,0.3,-5.4,-2.9,"staten_island"
2021-01-25,3,-4.5,-1.2,"staten_island"
2021-01-26,2.5,-1,0.5,"staten_island"
2021-01-27,4,-1.9,1.3,"staten_island"
2021-01-28,-0.2,-6.4,-2.9,"staten_island"
2021-01-29,-4,-8.7,-6.5,"staten_island"
2021-01-30,1.3,-8.5,-4.6,"staten_island"
2021-01-31,-2.7,-7.2,-4.9,"staten_island"
2021-02-01,0.8,-3.2,-0.9,"staten_island"
2021-02-02,1.4,-1.4,0.1,"staten_island"
2021-02-03,1.4,-2.1,-0.4,"staten_island"
2021-02-04,3.3,-2.9,-0.4,"staten_island"
2021-02-05,4.8,-1.2,2.2,"staten_island"
2021-02-06,4.1,-2.8,0.6,"staten_island"
2021-02-07,0.2,-2.3,-0.8,"staten_island"
2021-02-08,-2.4,-9.6,-5.6,"staten_island"
2021-02-09,1.7,-5.1,-2,"staten_island"
2021-02-10,0.7,-5.7,-2.6,"staten_island"
2021-02-11,0.5,-4,-2.3,"staten_island"
2021-02-12,-2.3,-8.9,-5.1,"staten_island"
2021-02-13,-2.3,-6.8,-4.3,"staten_island"
2021-02-14,1.2,-2.4,-0.7,"staten_island"
2021-02-15,0.5,-2.2,-0.6,"staten_island"
2021-02-16,10,-1.1,4.7,"staten_island"
2021-02-17,-1.1,-6.4,-3.7,"staten_island"
2021-02-18,-1.9,-4.3,-3.3,"staten_island"
